label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
welcome,Right,0.233618,0.896165,0.0,0.289862,0.860739,-0.035151,0.316009,0.76294,-0.052265,0.271081,0.689372,-0.070382,0.22625,0.649528,-0.088787,0.305675,0.559474,-0.034103,0.335114,0.413643,-0.061328,0.351859,0.327159,-0.07816,0.364254,0.249673,-0.089396,0.251674,0.553932,-0.040191,0.231936,0.380084,-0.077027,0.216466,0.273552,-0.101098,0.202579,0.184961,-0.112359,0.205321,0.59124,-0.049604,0.193782,0.523775,-0.104056,0.213204,0.618841,-0.119694,0.229257,0.690544,-0.114642,0.166802,0.651417,-0.060542,0.165666,0.616552,-0.104653,0.189893,0.69314,-0.108801,0.211394,0.755859,-0.100959
welcome,Right,0.232385,0.906526,0.0,0.288003,0.862149,-0.031566,0.311762,0.750428,-0.045598,0.26468,0.676204,-0.060964,0.216293,0.643958,-0.076799,0.306654,0.564278,-0.030126,0.337351,0.413767,-0.052498,0.35442,0.328045,-0.065217,0.367682,0.251286,-0.073922,0.251512,0.559871,-0.035931,0.230285,0.388679,-0.067877,0.215438,0.281067,-0.088889,0.202391,0.190895,-0.098731,0.204422,0.594935,-0.044625,0.195602,0.53339,-0.095105,0.214168,0.632593,-0.110662,0.227185,0.705979,-0.106185,0.166523,0.653891,-0.054593,0.168886,0.622813,-0.096157,0.19302,0.700871,-0.100791,0.212678,0.765968,-0.093709
welcome,Right,0.2339,0.907427,0.0,0.287835,0.862892,-0.032766,0.312467,0.753034,-0.047779,0.264309,0.679698,-0.06401,0.21557,0.645488,-0.080832,0.307169,0.564236,-0.031033,0.337212,0.414619,-0.05429,0.353235,0.32757,-0.067751,0.365711,0.25047,-0.076726,0.252174,0.559068,-0.036371,0.231271,0.385703,-0.069498,0.215509,0.278269,-0.091055,0.201788,0.189834,-0.100786,0.205495,0.593723,-0.044649,0.197011,0.532717,-0.095941,0.214473,0.633436,-0.111161,0.226513,0.707663,-0.106106,0.167535,0.651513,-0.054331,0.168903,0.623947,-0.096294,0.192297,0.703384,-0.10073,0.211196,0.767926,-0.093241
welcome,Right,0.235262,0.91282,0.0,0.288528,0.858599,-0.031738,0.311463,0.748556,-0.047135,0.26258,0.675603,-0.064034,0.214716,0.640901,-0.08127,0.30643,0.561264,-0.030864,0.336524,0.414353,-0.054737,0.352118,0.328003,-0.068866,0.364188,0.251018,-0.078403,0.251786,0.557472,-0.037291,0.230877,0.381734,-0.070008,0.215498,0.272887,-0.091567,0.202523,0.183146,-0.101845,0.205345,0.594842,-0.046676,0.194641,0.532477,-0.097239,0.213157,0.631463,-0.112486,0.22748,0.704667,-0.107987,0.168152,0.655989,-0.057452,0.168088,0.624039,-0.098008,0.192094,0.70177,-0.101901,0.212729,0.766012,-0.094592
welcome,Right,0.232982,0.916597,0.0,0.287472,0.858306,-0.03072,0.311047,0.749897,-0.044818,0.264377,0.682335,-0.060674,0.217892,0.649295,-0.076377,0.304904,0.558549,-0.027659,0.334164,0.411492,-0.051599,0.350573,0.323943,-0.066411,0.361617,0.244322,-0.076608,0.249795,0.550189,-0.034576,0.228058,0.375265,-0.066593,0.212074,0.270976,-0.087909,0.197673,0.184226,-0.09823,0.203208,0.587545,-0.044605,0.191521,0.530406,-0.093178,0.210934,0.624823,-0.108186,0.224686,0.695062,-0.104201,0.165834,0.651901,-0.056368,0.16671,0.631258,-0.095222,0.191564,0.70502,-0.099601,0.21233,0.766563,-0.093084
welcome,Right,0.233736,0.916602,0.0,0.288335,0.85914,-0.029591,0.311984,0.748083,-0.042688,0.264277,0.677813,-0.057847,0.215625,0.645236,-0.07327,0.304151,0.555926,-0.024253,0.332836,0.410253,-0.04676,0.348286,0.32329,-0.061038,0.359476,0.244469,-0.070978,0.24993,0.549728,-0.031568,0.228859,0.37573,-0.062245,0.211167,0.269525,-0.083765,0.195498,0.182055,-0.094183,0.203913,0.587241,-0.041867,0.190527,0.523652,-0.089974,0.207996,0.618294,-0.104967,0.220764,0.690067,-0.100615,0.166543,0.650972,-0.053701,0.165661,0.621889,-0.092435,0.189405,0.696525,-0.095978,0.209062,0.760527,-0.088498
welcome,Right,0.232202,0.918858,0.0,0.287697,0.856848,-0.028393,0.311656,0.752299,-0.041927,0.268665,0.685072,-0.057702,0.224136,0.651926,-0.073155,0.302999,0.554539,-0.025707,0.331629,0.406678,-0.047929,0.346842,0.320734,-0.061616,0.356811,0.241048,-0.071629,0.247448,0.549644,-0.033867,0.225847,0.38042,-0.064095,0.209079,0.276082,-0.085353,0.195539,0.1862,-0.097004,0.200684,0.588073,-0.044902,0.189816,0.519853,-0.091929,0.209497,0.610433,-0.106855,0.225622,0.680778,-0.10419,0.162267,0.652958,-0.057509,0.161645,0.627324,-0.096534,0.18789,0.699194,-0.101779,0.211543,0.762338,-0.096426
welcome,Right,0.233876,0.906614,1e-06,0.287377,0.861649,-0.034392,0.309396,0.756595,-0.051278,0.265591,0.685822,-0.069337,0.21912,0.650169,-0.087222,0.302663,0.557854,-0.033159,0.329539,0.409108,-0.062039,0.345552,0.318566,-0.080018,0.356807,0.237886,-0.091349,0.247078,0.550604,-0.039544,0.224256,0.373946,-0.076165,0.208429,0.263424,-0.099404,0.195159,0.173215,-0.109868,0.200436,0.589675,-0.049365,0.189245,0.526581,-0.104335,0.208001,0.625171,-0.118925,0.221765,0.699208,-0.112164,0.16304,0.655235,-0.060896,0.164825,0.628174,-0.105413,0.18912,0.704644,-0.109363,0.209497,0.767258,-0.100535
welcome,Right,0.22984,0.89452,1e-06,0.285233,0.85767,-0.037356,0.30422,0.749991,-0.055131,0.259939,0.679026,-0.073426,0.214179,0.638366,-0.091741,0.301213,0.55628,-0.035111,0.329513,0.409138,-0.064617,0.34717,0.316569,-0.082779,0.359216,0.23645,-0.094125,0.245939,0.550404,-0.040143,0.225436,0.379381,-0.078096,0.209307,0.270124,-0.101748,0.193826,0.182385,-0.111832,0.198827,0.588163,-0.049048,0.188677,0.525959,-0.105674,0.206144,0.627798,-0.119735,0.218463,0.700168,-0.112103,0.16064,0.65197,-0.059939,0.163057,0.624697,-0.106728,0.187656,0.702883,-0.111201,0.207795,0.762013,-0.10231
welcome,Right,0.235605,0.889109,1e-06,0.288656,0.847416,-0.035067,0.3067,0.742248,-0.052501,0.259567,0.677758,-0.070777,0.212297,0.645821,-0.089726,0.30216,0.552324,-0.03436,0.328911,0.403242,-0.062201,0.345316,0.313972,-0.07966,0.357311,0.2341,-0.091155,0.247989,0.548987,-0.040635,0.226745,0.374639,-0.076305,0.209515,0.267821,-0.099807,0.193805,0.18052,-0.110935,0.20086,0.589471,-0.050303,0.188811,0.518614,-0.105824,0.20597,0.6172,-0.120668,0.218611,0.689873,-0.114488,0.161891,0.655979,-0.06151,0.161439,0.618038,-0.10911,0.185922,0.696616,-0.113561,0.206456,0.759586,-0.105025
welcome,Right,0.23343,0.887483,1e-06,0.287736,0.849772,-0.037746,0.305061,0.745221,-0.056419,0.257558,0.679639,-0.075253,0.210713,0.643098,-0.094433,0.301893,0.553428,-0.03654,0.329023,0.40691,-0.065739,0.345415,0.31573,-0.083738,0.356681,0.235882,-0.095301,0.247204,0.549728,-0.042112,0.226596,0.377377,-0.079353,0.209995,0.271218,-0.102964,0.193783,0.18443,-0.113286,0.200161,0.59008,-0.051507,0.188912,0.525414,-0.109125,0.205982,0.628107,-0.123716,0.218877,0.698372,-0.116513,0.160997,0.656265,-0.062667,0.160109,0.625608,-0.111788,0.185165,0.705308,-0.116535,0.207004,0.763056,-0.107725
welcome,Right,0.232842,0.918607,0.0,0.287987,0.856522,-0.029135,0.308345,0.745494,-0.042793,0.259956,0.678726,-0.058442,0.213497,0.645266,-0.074128,0.302864,0.555169,-0.026752,0.331052,0.405733,-0.05048,0.346725,0.317199,-0.065199,0.357559,0.236212,-0.075261,0.246954,0.548132,-0.034581,0.22452,0.373839,-0.066744,0.208473,0.268823,-0.087698,0.194981,0.181909,-0.09763,0.199393,0.586294,-0.045398,0.188343,0.524786,-0.094791,0.208627,0.620752,-0.108916,0.222729,0.69356,-0.103808,0.161146,0.651933,-0.057739,0.161913,0.62618,-0.097902,0.187306,0.701264,-0.101496,0.208188,0.765406,-0.09378
welcome,Right,0.229861,0.911299,0.0,0.284619,0.852714,-0.029733,0.306231,0.744042,-0.043891,0.260813,0.676244,-0.059849,0.215596,0.641183,-0.075553,0.302276,0.551491,-0.028281,0.331603,0.402758,-0.052853,0.347253,0.312696,-0.067693,0.358099,0.231696,-0.077764,0.245885,0.543602,-0.03582,0.222631,0.367169,-0.0685,0.207876,0.261008,-0.089747,0.196536,0.172963,-0.100053,0.19836,0.580664,-0.046374,0.190163,0.516971,-0.096666,0.210337,0.611193,-0.111733,0.224616,0.682127,-0.107436,0.160427,0.645216,-0.058444,0.162758,0.62328,-0.100249,0.188329,0.69888,-0.105474,0.209559,0.762048,-0.098852
welcome,Right,0.231989,0.917637,0.0,0.28685,0.857742,-0.02887,0.308304,0.747306,-0.042313,0.261497,0.677384,-0.05786,0.215138,0.640479,-0.073397,0.303983,0.551564,-0.024911,0.333484,0.404424,-0.046887,0.348052,0.316068,-0.060449,0.357376,0.236669,-0.07022,0.249005,0.547446,-0.032962,0.229417,0.373392,-0.063801,0.212966,0.267476,-0.084501,0.197426,0.181162,-0.094519,0.202207,0.586615,-0.044122,0.191448,0.518889,-0.092595,0.209859,0.614823,-0.107494,0.223742,0.687136,-0.103516,0.164988,0.653229,-0.056759,0.165406,0.623191,-0.097039,0.190428,0.699606,-0.101812,0.212291,0.764713,-0.095325
welcome,Right,0.232373,0.892781,1e-06,0.286798,0.856602,-0.037666,0.309634,0.750942,-0.054995,0.262904,0.675888,-0.072389,0.215425,0.636812,-0.089914,0.301933,0.548441,-0.032951,0.319563,0.402376,-0.059018,0.330021,0.31272,-0.076062,0.337293,0.232161,-0.087856,0.248364,0.547479,-0.038523,0.23324,0.381674,-0.071241,0.223696,0.27649,-0.093904,0.213218,0.188354,-0.105487,0.201876,0.587422,-0.048173,0.191949,0.516647,-0.100933,0.210902,0.608254,-0.117217,0.22416,0.678055,-0.113559,0.162543,0.653471,-0.059871,0.165472,0.614807,-0.105507,0.191431,0.691183,-0.111912,0.211717,0.756435,-0.106057
welcome,Right,0.2308,0.915179,0.0,0.289392,0.852202,-0.02671,0.31403,0.73963,-0.039207,0.265735,0.666598,-0.054164,0.215973,0.63891,-0.069114,0.303495,0.547404,-0.019096,0.313389,0.39308,-0.04159,0.313823,0.30413,-0.057757,0.313776,0.221542,-0.069999,0.249366,0.549399,-0.02965,0.234201,0.379684,-0.059106,0.222861,0.273341,-0.0809,0.213269,0.1818,-0.093647,0.202845,0.589046,-0.043971,0.19435,0.512827,-0.09286,0.212325,0.610684,-0.108663,0.226342,0.689368,-0.106311,0.16397,0.652685,-0.059869,0.166543,0.614279,-0.101255,0.190971,0.691074,-0.10751,0.212423,0.759718,-0.103334
welcome,Right,0.231757,0.919517,0.0,0.289329,0.856384,-0.028827,0.310832,0.746388,-0.043135,0.259818,0.671219,-0.059495,0.210657,0.637082,-0.076237,0.299721,0.554695,-0.022304,0.307948,0.402103,-0.045857,0.306758,0.312285,-0.062987,0.305029,0.229556,-0.075538,0.246935,0.555165,-0.031328,0.229734,0.382219,-0.060028,0.218355,0.273764,-0.08195,0.209285,0.180983,-0.095234,0.201488,0.595227,-0.043972,0.190444,0.511783,-0.091447,0.208637,0.60966,-0.106186,0.223095,0.687921,-0.103709,0.162545,0.659837,-0.058216,0.161335,0.607967,-0.09775,0.184432,0.682458,-0.101851,0.204908,0.752027,-0.096464
welcome,Right,0.231249,0.922257,0.0,0.286466,0.860947,-0.030078,0.307561,0.750239,-0.044981,0.255776,0.681053,-0.061451,0.207507,0.643839,-0.077992,0.303538,0.566464,-0.027289,0.328234,0.424247,-0.049196,0.339134,0.339646,-0.06302,0.348044,0.26181,-0.073178,0.246768,0.558572,-0.034745,0.227172,0.384731,-0.064896,0.210973,0.277811,-0.085208,0.196405,0.190572,-0.095567,0.198618,0.593178,-0.045229,0.18669,0.520919,-0.093994,0.203393,0.621496,-0.108353,0.215586,0.699321,-0.104063,0.159791,0.654853,-0.057212,0.159627,0.624835,-0.098239,0.18348,0.701838,-0.10326,0.203573,0.766946,-0.09706
welcome,Right,0.229132,0.927991,0.0,0.284268,0.865144,-0.03071,0.308347,0.753956,-0.044653,0.257761,0.681252,-0.059912,0.209774,0.643945,-0.074948,0.303,0.565251,-0.028227,0.329154,0.419589,-0.051091,0.341189,0.334308,-0.064953,0.349808,0.254662,-0.074816,0.245534,0.554211,-0.034918,0.224461,0.376633,-0.066155,0.206502,0.271608,-0.086818,0.190991,0.183511,-0.096804,0.197077,0.588855,-0.044559,0.185886,0.528789,-0.093293,0.205177,0.625363,-0.108862,0.219371,0.697803,-0.105299,0.158207,0.650547,-0.05582,0.15998,0.635549,-0.096337,0.185806,0.711774,-0.102446,0.20791,0.774256,-0.096948
welcome,Right,0.227284,0.928055,0.0,0.282648,0.871078,-0.031658,0.30629,0.763289,-0.046555,0.257493,0.692275,-0.063063,0.211534,0.652416,-0.079638,0.302184,0.567004,-0.029483,0.328887,0.414542,-0.051974,0.341978,0.325286,-0.065458,0.350796,0.24407,-0.075142,0.246202,0.56042,-0.0363,0.224843,0.382732,-0.067033,0.206393,0.272379,-0.087768,0.190172,0.178721,-0.098179,0.198837,0.59696,-0.046256,0.185019,0.53475,-0.094371,0.20297,0.634236,-0.109286,0.218646,0.70697,-0.105734,0.160034,0.659379,-0.057961,0.155574,0.629914,-0.097279,0.180467,0.70709,-0.101857,0.204618,0.770865,-0.095773
welcome,Right,0.220328,0.921873,0.0,0.280661,0.87206,-0.033715,0.303266,0.763687,-0.052383,0.252201,0.688473,-0.072435,0.20613,0.648495,-0.092989,0.298584,0.570234,-0.03485,0.319266,0.414874,-0.062624,0.330804,0.322007,-0.081331,0.337867,0.236854,-0.094702,0.243168,0.573254,-0.043615,0.226113,0.408253,-0.080185,0.21147,0.300022,-0.103474,0.198874,0.20054,-0.11523,0.195472,0.614359,-0.056048,0.182577,0.550324,-0.108576,0.199496,0.654206,-0.121928,0.217346,0.72515,-0.117004,0.157654,0.680753,-0.070469,0.151082,0.632101,-0.111985,0.176699,0.711541,-0.114074,0.204295,0.779363,-0.106373
welcome,Right,0.217363,0.947388,0.0,0.275914,0.886225,-0.033004,0.295121,0.772736,-0.051216,0.240805,0.701122,-0.071231,0.191214,0.670616,-0.091309,0.293314,0.580004,-0.031115,0.310687,0.433834,-0.058852,0.320184,0.340552,-0.077973,0.326681,0.257256,-0.091881,0.236646,0.582104,-0.040755,0.219545,0.420307,-0.0771,0.207881,0.31335,-0.101388,0.197096,0.221454,-0.113817,0.187932,0.62366,-0.054196,0.173438,0.560858,-0.106206,0.191941,0.660281,-0.120824,0.209285,0.732218,-0.116447,0.148232,0.691445,-0.069844,0.144647,0.657867,-0.110304,0.170551,0.732325,-0.114006,0.196139,0.794303,-0.107354
welcome,Right,0.211282,0.967327,0.0,0.267261,0.8995,-0.029075,0.28835,0.793696,-0.04524,0.239418,0.729724,-0.064138,0.187436,0.705323,-0.082851,0.285135,0.598188,-0.025431,0.30638,0.452212,-0.049237,0.313462,0.365289,-0.065043,0.317618,0.285094,-0.076703,0.228312,0.594843,-0.035767,0.206799,0.420809,-0.0676,0.191007,0.31319,-0.090169,0.178391,0.219469,-0.102654,0.179593,0.63409,-0.049314,0.164556,0.566307,-0.096252,0.185848,0.665638,-0.109535,0.204296,0.73762,-0.105679,0.138921,0.698798,-0.064867,0.135249,0.661826,-0.100374,0.160903,0.733103,-0.102115,0.185763,0.79335,-0.095264
welcome,Right,0.203601,0.971629,0.0,0.259341,0.908343,-0.030639,0.28713,0.802804,-0.044185,0.236319,0.736468,-0.059987,0.183999,0.709642,-0.075263,0.283219,0.607174,-0.021128,0.304199,0.453118,-0.044963,0.314127,0.360241,-0.060343,0.319315,0.275157,-0.070642,0.224931,0.594893,-0.029343,0.204648,0.422411,-0.061402,0.189478,0.310313,-0.084811,0.176079,0.21304,-0.096427,0.176083,0.62612,-0.041164,0.159804,0.583881,-0.090777,0.180211,0.684772,-0.107506,0.197284,0.755622,-0.10363,0.134756,0.683925,-0.055052,0.129644,0.675366,-0.094077,0.155461,0.752228,-0.099348,0.18139,0.814713,-0.093062
welcome,Right,0.213617,0.969004,0.0,0.268418,0.902527,-0.027956,0.288109,0.79436,-0.044361,0.236918,0.728438,-0.064434,0.186616,0.698524,-0.084866,0.281172,0.596737,-0.024224,0.29912,0.442323,-0.051362,0.30921,0.344842,-0.069715,0.314444,0.256657,-0.082817,0.226477,0.599862,-0.036857,0.207397,0.436098,-0.073845,0.192883,0.325493,-0.098729,0.180014,0.226783,-0.111628,0.179599,0.642675,-0.053105,0.16247,0.584136,-0.106207,0.182805,0.689818,-0.120117,0.201821,0.761593,-0.114799,0.140747,0.71237,-0.071226,0.130048,0.66972,-0.112118,0.15893,0.746136,-0.114927,0.189995,0.812115,-0.107414
welcome,Right,0.213325,0.96617,0.0,0.268738,0.905967,-0.03057,0.288042,0.805657,-0.048748,0.239756,0.741603,-0.06982,0.192912,0.702299,-0.091454,0.281923,0.596865,-0.029614,0.294529,0.440575,-0.058065,0.298495,0.345037,-0.079731,0.300808,0.25341,-0.0963,0.228849,0.599442,-0.041156,0.216582,0.456047,-0.080102,0.202265,0.35964,-0.107829,0.190383,0.27007,-0.123725,0.182046,0.638885,-0.056251,0.165828,0.574107,-0.108845,0.183051,0.671782,-0.124878,0.200432,0.74603,-0.123124,0.141634,0.703586,-0.073688,0.134896,0.669886,-0.11772,0.161406,0.745793,-0.124648,0.190393,0.816266,-0.120734
welcome,Right,0.218311,0.968313,0.0,0.272375,0.901684,-0.02811,0.290855,0.798447,-0.044432,0.240852,0.738242,-0.063897,0.192098,0.708905,-0.083534,0.28345,0.605716,-0.023154,0.297015,0.454337,-0.048194,0.300721,0.359982,-0.066023,0.302528,0.271917,-0.079451,0.228964,0.605876,-0.034579,0.216145,0.452269,-0.067875,0.204785,0.351218,-0.0919,0.1947,0.260155,-0.10567,0.181623,0.644169,-0.049494,0.164541,0.580027,-0.098795,0.183375,0.682454,-0.111662,0.200683,0.75714,-0.107299,0.1399,0.708067,-0.06642,0.131536,0.667815,-0.105617,0.156698,0.744153,-0.107975,0.182761,0.811908,-0.101032
welcome,Right,0.213279,0.961519,0.0,0.27021,0.898266,-0.028996,0.288665,0.795543,-0.046357,0.242078,0.731792,-0.066608,0.19491,0.700936,-0.086747,0.286352,0.606196,-0.024566,0.305506,0.467747,-0.050782,0.311428,0.383053,-0.069084,0.315983,0.303943,-0.082593,0.232156,0.601431,-0.035654,0.214917,0.436016,-0.071844,0.200263,0.338126,-0.096002,0.189955,0.24988,-0.108457,0.183771,0.636112,-0.050268,0.168948,0.567535,-0.102023,0.185557,0.671209,-0.115205,0.201303,0.745253,-0.110068,0.142509,0.696991,-0.066766,0.139203,0.661888,-0.107376,0.163545,0.740245,-0.110169,0.187697,0.804835,-0.10297
welcome,Right,0.238466,0.775072,1e-06,0.282727,0.759527,-0.043144,0.291663,0.702828,-0.069947,0.26202,0.661924,-0.095031,0.237792,0.625963,-0.11997,0.30016,0.54918,-0.054264,0.317409,0.444785,-0.089284,0.325107,0.380848,-0.110637,0.332638,0.321488,-0.124302,0.253512,0.542296,-0.055135,0.239527,0.423721,-0.100394,0.234842,0.350359,-0.125906,0.235014,0.285077,-0.138065,0.21308,0.571624,-0.05935,0.197924,0.539433,-0.11588,0.210292,0.630333,-0.129553,0.227381,0.690036,-0.124377,0.180255,0.620581,-0.065634,0.173491,0.61216,-0.110549,0.18834,0.680384,-0.116329,0.205816,0.727355,-0.110611
welcome,Left,0.261058,0.69687,0.0,0.295161,0.692043,-0.042145,0.304766,0.644183,-0.070644,0.289163,0.582833,-0.093653,0.279303,0.531181,-0.117721,0.317415,0.535189,-0.075217,0.325243,0.423042,-0.113066,0.334004,0.353631,-0.137495,0.343755,0.295349,-0.154248,0.289351,0.523525,-0.068234,0.261288,0.455113,-0.106913,0.25118,0.483115,-0.116674,0.25448,0.512127,-0.119826,0.258171,0.531514,-0.064125,0.229366,0.497329,-0.101459,0.229601,0.54141,-0.100804,0.24089,0.583342,-0.09458,0.230384,0.549598,-0.063079,0.211896,0.535027,-0.096304,0.216904,0.569313,-0.100494,0.229757,0.603924,-0.097687
welcome,Right,0.229274,0.893355,0.0,0.283043,0.842613,-0.024925,0.308071,0.708311,-0.029563,0.270375,0.614563,-0.034433,0.220812,0.583427,-0.038875,0.299906,0.555167,-0.007839,0.322765,0.42547,-0.016879,0.336627,0.347182,-0.023787,0.346769,0.282106,-0.030527,0.248417,0.54901,-0.013243,0.236678,0.382061,-0.027609,0.23562,0.287123,-0.041477,0.230322,0.212999,-0.049723,0.202994,0.584852,-0.021898,0.199123,0.489921,-0.059691,0.226342,0.568392,-0.074812,0.238019,0.632886,-0.074019,0.163173,0.64559,-0.031465,0.174592,0.577494,-0.06913,0.199829,0.643499,-0.076462,0.213523,0.705686,-0.073813
welcome,Right,0.228477,0.904235,0.0,0.284586,0.840437,-0.025121,0.308712,0.701458,-0.029859,0.269086,0.610217,-0.03511,0.219671,0.578636,-0.039678,0.301462,0.548053,-0.00677,0.324933,0.418274,-0.016882,0.337587,0.340367,-0.02494,0.346737,0.272977,-0.03239,0.249068,0.541755,-0.012185,0.236945,0.379164,-0.028705,0.23416,0.287557,-0.04418,0.228178,0.213281,-0.053258,0.202912,0.57759,-0.020962,0.199617,0.487121,-0.059602,0.225919,0.572177,-0.074537,0.237396,0.639045,-0.073173,0.164407,0.638839,-0.030835,0.17862,0.577368,-0.067334,0.204665,0.644441,-0.07419,0.219475,0.705174,-0.071114
welcome,Right,0.226779,0.90212,0.0,0.283175,0.841376,-0.023835,0.309511,0.707838,-0.028156,0.270114,0.620547,-0.033819,0.221895,0.590976,-0.038721,0.300903,0.543598,-0.003252,0.325976,0.417714,-0.012899,0.340675,0.341009,-0.020502,0.351635,0.277193,-0.027727,0.248519,0.540066,-0.010122,0.235022,0.373322,-0.026837,0.232285,0.280116,-0.04227,0.226177,0.207394,-0.050966,0.202528,0.578936,-0.02063,0.199553,0.485768,-0.059973,0.225806,0.570554,-0.074793,0.237835,0.63729,-0.073088,0.164347,0.64367,-0.032205,0.179338,0.580831,-0.069084,0.204584,0.648511,-0.075758,0.218506,0.708369,-0.072528
welcome,Right,0.225734,0.905586,0.0,0.284894,0.85229,-0.027379,0.311402,0.720129,-0.032589,0.272767,0.6299,-0.038437,0.225682,0.58553,-0.043401,0.301421,0.548301,-0.005871,0.325465,0.417571,-0.016617,0.340236,0.336414,-0.024684,0.351542,0.268593,-0.031913,0.249291,0.544374,-0.011266,0.235291,0.374551,-0.029631,0.231882,0.275732,-0.04603,0.224728,0.199702,-0.054783,0.203636,0.583308,-0.020672,0.199955,0.491123,-0.063219,0.227589,0.577193,-0.079484,0.240696,0.644688,-0.077677,0.165706,0.646468,-0.031245,0.179467,0.585139,-0.071698,0.20601,0.655738,-0.079918,0.221658,0.717513,-0.076874
welcome,Right,0.230034,0.903861,1e-06,0.285867,0.860276,-0.03285,0.310621,0.729448,-0.04262,0.270566,0.63865,-0.05147,0.221381,0.601086,-0.059787,0.303451,0.560214,-0.018043,0.32768,0.425915,-0.03291,0.34192,0.339205,-0.043083,0.352448,0.268016,-0.051651,0.250045,0.552728,-0.022255,0.233858,0.381742,-0.044275,0.228642,0.279932,-0.06231,0.220172,0.200972,-0.071805,0.203157,0.588147,-0.030237,0.19497,0.491424,-0.076398,0.22195,0.573978,-0.09385,0.235448,0.641155,-0.092354,0.164384,0.651795,-0.03955,0.174504,0.5937,-0.083848,0.201786,0.664687,-0.093089,0.217795,0.727679,-0.090151
welcome,Right,0.228011,0.859622,0.0,0.283121,0.834543,-0.035697,0.305538,0.732293,-0.050639,0.2654,0.650231,-0.064715,0.225023,0.607264,-0.079083,0.299814,0.550526,-0.033276,0.325656,0.419117,-0.057289,0.340449,0.336527,-0.072298,0.351914,0.263718,-0.083203,0.248298,0.547569,-0.037488,0.231215,0.389579,-0.068132,0.222486,0.286948,-0.089323,0.215122,0.198969,-0.100616,0.203352,0.583008,-0.045639,0.193411,0.508607,-0.096001,0.215641,0.580538,-0.113954,0.234274,0.635944,-0.113065,0.166751,0.643293,-0.055375,0.171219,0.603796,-0.100321,0.196076,0.671573,-0.108933,0.21692,0.729024,-0.105815
welcome,Right,0.22793,0.9159,0.0,0.282828,0.867604,-0.032967,0.302954,0.740674,-0.044366,0.26253,0.651965,-0.055762,0.218954,0.60729,-0.066876,0.298845,0.558082,-0.022672,0.324776,0.417495,-0.040949,0.339694,0.328421,-0.052843,0.349723,0.251213,-0.062005,0.245036,0.55527,-0.027644,0.231548,0.385909,-0.052578,0.221547,0.278584,-0.070751,0.20839,0.189319,-0.08,0.197239,0.596463,-0.036437,0.191304,0.508371,-0.084403,0.211917,0.604242,-0.099018,0.222919,0.677412,-0.094699,0.156935,0.665599,-0.04678,0.165333,0.61088,-0.091031,0.191731,0.685485,-0.09794,0.209722,0.748901,-0.092758
welcome,Right,0.222123,0.92889,0.0,0.280275,0.869932,-0.026091,0.302117,0.739177,-0.034005,0.263785,0.658697,-0.043951,0.218548,0.62407,-0.053472,0.298982,0.553059,-0.01261,0.32705,0.412276,-0.028304,0.341416,0.327235,-0.038648,0.349677,0.251897,-0.047059,0.243353,0.54951,-0.021063,0.227533,0.37824,-0.046184,0.215406,0.274621,-0.065277,0.200085,0.190075,-0.074866,0.193783,0.589263,-0.033071,0.188425,0.517316,-0.079155,0.211746,0.616409,-0.095573,0.225725,0.692217,-0.092872,0.153468,0.654522,-0.046249,0.162229,0.617764,-0.085954,0.190023,0.692453,-0.09272,0.211022,0.755023,-0.088301
welcome,Right,0.230022,0.896098,1e-06,0.282028,0.86085,-0.036032,0.299089,0.743839,-0.051663,0.257822,0.668764,-0.067253,0.211891,0.63723,-0.083205,0.297894,0.554269,-0.032706,0.323803,0.411181,-0.058858,0.338461,0.32194,-0.075631,0.347906,0.246161,-0.0871,0.242247,0.553311,-0.03934,0.225834,0.37463,-0.072317,0.213899,0.269644,-0.09367,0.19992,0.188305,-0.103456,0.193155,0.59714,-0.050066,0.187953,0.512713,-0.105248,0.20996,0.611242,-0.120384,0.224033,0.686258,-0.114361,0.151247,0.667183,-0.062448,0.159022,0.615454,-0.111385,0.186445,0.690587,-0.117918,0.207032,0.751942,-0.111198
welcome,Right,0.224265,0.946915,0.0,0.279565,0.883962,-0.028659,0.300367,0.762857,-0.041593,0.258293,0.692349,-0.056731,0.212616,0.656377,-0.071564,0.297132,0.571338,-0.021593,0.324612,0.423541,-0.045249,0.339155,0.329445,-0.061211,0.349011,0.246487,-0.072887,0.241227,0.56541,-0.031477,0.222566,0.384535,-0.062559,0.209097,0.274693,-0.084052,0.196445,0.185642,-0.09505,0.192242,0.607208,-0.044922,0.185568,0.521964,-0.095989,0.206988,0.624941,-0.109585,0.220766,0.703125,-0.104066,0.152287,0.678913,-0.059913,0.155491,0.632199,-0.103311,0.181782,0.708646,-0.10752,0.202527,0.773081,-0.100264
